Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Label
-1.497800287868198,-1.8453695083373203,-1.9751853631049356,-1.892568324813408,2.161098008582134,-1.767791725986922,-1.7295609017571558,0.9676257311224303,1.8110510797590398,-1.1029284508831427,0
1.3219852417658777,1.9120555887216173,2.966604235613907,1.3854663839348385,-1.2644315786412164,1.0997277741439113,1.791412528911959,-0.3740209648919303,-1.4973424591349507,1.6423420736983556,0
-0.7214608158109561,-0.5521231849183678,1.3226658723555287,-0.19371498701931356,2.986441272965787,-0.7579118538332636,-0.4417699589000968,-0.013449276462948922,0.49504775497211556,-0.5754021953820772,1
1.7877336518547282,1.9095042791794203,3.1586787364846582,1.9818000282654273,-0.7860334567854684,1.410034899551285,2.041733550138236,-0.33854235508588637,-1.4894080446169085,1.1232178400305104,0
-1.685881242989827,-1.864796685080165,-0.21733852409120746,-2.1358707822175393,1.8701104734866598,-1.215909104363046,-1.7219347996290604,0.051449998543634454,1.9095890774769075,-1.6663123551204255,0
0.18459162098399873,0.5677582023195823,0.6208441019332664,0.3549670765783886,-2.8092196185401628,-0.6952379126442554,0.3413339377479565,-0.05866552765977337,-0.4767509824225467,0.2673641713972147,1
-1.8665517800308642,-1.899387205801287,-0.8006157842670854,-1.7813646578468874,1.886784778671532,-1.8177857978448515,-1.6211074666569576,0.24337905158071288,1.7226461974595315,-1.712967449234037,0
0.8782853586556796,0.4546410956514254,0.16885833802701455,0.013177474319585047,-0.09501398621342114,0.18062018346116768,0.29281798772126433,0.22400650393652785,-0.6307341920192329,0.6412480716850296,1
0.4356003420434771,0.5263414866485867,-0.2706559804453975,0.6891513060102543,-1.9364202540200084,0.48633216399461543,0.6416344210878913,0.08892114369675623,-0.667464883047109,0.5684972504461344,1
-0.5911422065898174,-0.5428335620835847,-1.4673014298734244,-0.16309929712711307,1.4625200893001926,-0.016995209927198385,-0.8786144056700396,0.3208585111897342,0.3080779330643589,-0.06440084601328167,1
-1.6828165921567448,-1.9152543335020684,-1.3351616867127722,-2.9863092220516103,2.174894975868603,-1.1952242067100391,-2.10263081060039,0.5260651694990227,1.411182952544279,-1.221458509184302,0
