Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Label
-1.641637390944995,0.6264219818837296,-1.8050918878944684,-1.497132658297911,1.3274565328756527,1.3450188698998538,-0.5021604731079339,0.19263224282386804,0.3055210775685919,-1.9624913042849452,0
0.23164974187873588,0.10954883585517336,1.5172807074150263,-0.10492204693710322,0.14891328434689038,0.29911457174231293,0.5602287559387196,0.5158185254238853,-2.8742733682359063,-0.30345973540438725,1
-0.45920629038623295,-0.01684690898039894,-0.3359999433822304,-0.1802646672281183,0.2899134514800392,0.29820559716744427,-0.4292019569610079,-1.4144005539706885,1.1445342038877,0.03250886033333994,1
-0.7244269856167658,0.9691466945561731,-1.485102618982712,-1.3696290844495922,1.4493597831116312,1.0573598710917884,-0.6851601909959851,0.3159000113125549,-1.3501801970849343,-1.423080342624658,0
-0.6976876327996627,-0.2132104783682881,0.49929106761663644,0.4456074634940667,-0.5288733773003167,-0.32239345565909144,-0.5100537251932508,-1.0127413892697392,1.686673174035382,0.5620113336183112,1
1.699163273630212,0.4430839269040233,1.9298148932896162,0.29704931841087695,-0.8844284762720581,0.01875031189728341,1.6188135772007934,0.5353819269976793,-0.6708584953088585,0.7315220581857025,0
0.6443393439536517,0.38567137131854096,0.452748419453765,-0.19202151308432716,0.5275670989006658,0.13249988811408536,0.5733763798640725,-0.5720829803618664,-0.6227153065441904,0.23584970288251744,1
0.9115954537137508,0.1027837015848203,0.6388107519107553,0.02447188041398497,-0.4248186252471937,0.15495896788428754,0.5172207004319314,0.6361696623342135,-0.5153679872947095,0.1458200891758858,1
-0.6148077029564758,-0.515618473202826,0.13326781003469917,0.5746398256296773,-0.6133838142392212,-0.2061594992815432,-0.22088242914603132,-1.2579100188023555,0.591470916725596,0.9425228902086318,1
0.6781269916305905,0.26232201061153737,-0.36506749723029025,-0.3557077611929935,-0.04991327876600887,0.480835149471592,0.5555348814393241,0.7202954428302654,-1.5440869672610864,-0.43573683375596073,1
